firm_id,year,income,digital_finance,firm_size,employee_num,founder_edu,financing_difficulty,region_gdp,urban,high_tech
143,2016,15.0,0.553,2.49,178,3,0.543,7.77,0,0
143,2017,15.54,0.661,2.55,177,2,0.226,10.46,1,0
143,2018,14.23,0.496,3.08,25,2,0.527,8.67,1,0
143,2019,15.35,0.368,3.29,82,2,0.573,12.68,0,0
143,2020,15.24,0.476,2.16,154,3,0.595,9.62,1,1
143,2021,12.34,0.388,2.9,34,3,0.532,11.44,1,0
143,2022,13.02,0.399,2.88,27,3,0.678,10.89,0,0
143,2023,14.17,0.478,3.04,9,3,0.506,8.8,0,0
144,2010,12.7,0.381,2.75,67,2,0.525,6.04,1,0
144,2011,12.79,0.454,1.53,63,3,0.553,12.37,1,0
144,2012,12.54,0.216,2.42,86,3,0.59,8.04,1,1
144,2013,11.07,0.532,1.92,56,3,0.412,9.19,0,0
144,2014,12.76,0.5,2.4,69,3,0.534,9.7,1,1
144,2015,14.38,0.377,2.99,43,2,0.445,9.9,1,0
144,2016,14.41,0.599,2.65,7,3,0.144,11.92,1,0
144,2017,16.38,0.641,3.07,174,3,0.125,10.01,1,1
144,2018,14.39,0.259,2.67,75,3,0.874,9.75,1,1
144,2019,12.83,0.386,1.85,159,3,0.607,12.04,1,0
144,2020,12.19,0.385,1.24,160,4,0.562,11.2,0,1
144,2021,12.89,0.359,2.57,186,2,0.736,8.53,1,0
144,2022,12.6,0.624,2.39,19,3,0.335,7.71,1,0
144,2023,13.63,0.471,2.01,185,3,0.556,8.35,1,0
145,2010,11.13,0.46,1.65,76,2,0.542,9.9,1,0
145,2011,11.79,0.199,2.13,74,1,0.753,7.51,1,0
145,2012,14.84,0.595,2.4,8,3,0.434,10.18,1,1
145,2013,12.55,0.314,2.83,98,2,0.763,9.74,1,0
145,2014,12.28,0.509,2.59,149,2,0.473,4.91,0,0
145,2015,14.07,0.542,3.3,38,4,0.412,7.19,0,1
145,2016,12.68,0.704,1.98,128,3,0.262,4.23,1,0
145,2017,15.58,0.304,2.94,138,2,0.467,9.31,1,0
145,2018,12.28,0.047,2.52,40,3,0.981,12.15,1,1
145,2019,14.44,0.528,2.85,103,3,0.352,6.22,0,1
145,2020,13.87,0.77,2.28,171,4,0.293,7.36,1,0
145,2021,15.27,0.686,3.04,84,3,0.305,9.67,0,0
145,2022,14.65,0.531,2.65,70,4,0.479,7.87,1,1
145,2023,13.82,0.426,2.16,140,2,0.644,7.86,1,0
146,2010,14.5,0.621,2.49,147,3,0.286,11.08,1,0
146,2011,14.11,0.354,2.38,195,1,0.683,9.01,1,0
146,2012,14.74,0.571,2.74,95,1,0.455,7.03,1,0
146,2013,10.93,0.576,1.91,84,3,0.406,5.82,0,0
146,2014,16.88,0.659,2.49,197,1,0.248,14.42,1,0
146,2015,16.49,0.914,2.7,63,3,0.146,12.26,1,0
146,2016,12.56,0.559,2.52,14,4,0.511,9.1,1,0
146,2017,13.7,0.424,3.17,11,2,0.588,10.18,1,0
146,2018,15.07,0.496,2.89,116,1,0.397,9.02,1,0
146,2019,13.72,0.235,2.5,80,3,0.713,11.02,1,1
146,2020,13.13,0.396,2.61,16,4,0.598,8.29,1,1
146,2021,13.3,0.439,2.65,83,3,0.63,8.91,1,0
146,2022,12.85,0.421,2.7,50,3,0.42,10.91,0,0
146,2023,12.49,0.523,1.59,36,2,0.421,12.91,1,0
147,2010,12.67,0.377,2.35,164,1,0.583,11.48,0,0
147,2011,13.88,0.668,1.76,119,3,0.324,12.47,0,0
147,2012,15.41,0.5,3.14,118,2,0.37,9.38,1,0
147,2013,12.9,0.499,2.47,130,4,0.48,8.75,0,0
147,2014,12.12,0.451,2.4,94,3,0.518,6.12,0,1
147,2015,13.84,0.523,2.95,65,3,0.373,10.14,0,0
147,2016,16.18,0.624,2.71,65,3,0.364,10.76,1,1
147,2017,11.87,0.37,1.94,106,3,0.576,9.4,0,0
147,2018,15.05,0.401,2.46,118,3,0.648,8.45,1,0
147,2019,14.32,0.454,2.33,178,4,0.457,12.49,1,0
147,2020,11.6,0.298,1.63,96,4,0.711,11.26,1,0
147,2021,15.92,0.377,2.15,187,4,0.542,12.63,0,1
147,2022,12.44,0.429,2.41,133,4,0.511,8.09,1,0
147,2023,15.87,0.631,2.44,111,3,0.399,8.58,1,0
148,2010,14.5,0.539,1.76,199,3,0.484,12.41,1,0
148,2011,16.11,0.529,3.08,53,2,0.429,9.91,1,1
148,2012,12.83,0.628,2.45,29,2,0.345,8.86,0,0
148,2013,15.08,0.479,2.52,20,1,0.375,9.0,1,1
148,2014,12.94,0.559,2.7,145,2,0.582,9.98,0,0
148,2015,17.16,0.485,2.11,184,3,0.584,12.01,1,1
148,2016,13.92,0.54,2.73,112,2,0.525,9.68,0,0
148,2017,15.17,0.413,2.32,168,4,0.428,11.58,1,0
148,2018,10.39,0.134,2.05,48,4,0.806,10.93,1,0
148,2019,15.03,0.48,2.79,87,1,0.487,8.24,1,1
148,2020,14.34,0.713,3.25,51,2,0.093,8.24,1,0
148,2021,16.0,0.639,2.86,128,4,0.45,9.1,1,0
148,2022,12.12,0.645,2.96,84,4,0.501,7.33,0,0
148,2023,14.72,0.685,2.24,80,4,0.521,8.97,1,1
149,2010,12.59,0.513,1.7,24,4,0.382,13.03,1,0
149,2011,13.91,0.53,3.25,150,4,0.482,9.94,1,0
149,2012,14.03,0.407,3.53,186,3,0.725,8.47,1,0
149,2013,14.98,0.453,3.27,16,2,0.522,13.83,0,0
149,2014,12.78,0.592,2.33,116,3,0.351,8.14,1,0
149,2015,13.48,0.681,1.92,157,2,0.133,8.08,1,0
149,2016,13.37,0.479,1.97,64,4,0.634,12.46,1,0
149,2017,13.26,0.432,1.66,79,3,0.566,11.32,1,0
149,2018,14.54,0.5,2.45,114,3,0.427,9.74,1,0
149,2019,16.38,0.59,3.3,38,2,0.438,11.66,1,1
149,2020,14.58,0.283,2.43,145,3,0.732,10.6,1,1
149,2021,12.33,0.156,2.65,170,3,0.861,7.63,1,0
149,2022,12.38,0.417,3.19,144,4,0.561,5.2,1,0
149,2023,11.55,0.317,2.3,40,2,0.845,8.87,1,0
150,2010,15.05,0.424,3.52,32,4,0.563,12.17,1,1
150,2011,15.8,0.478,3.5,43,4,0.684,9.14,1,1
150,2012,12.92,0.432,2.43,81,3,0.624,10.92,0,0
150,2013,13.03,0.718,2.21,175,3,0.317,10.37,1,0
150,2014,14.08,0.549,2.85,108,3,0.44,6.61,0,0
150,2015,12.7,0.545,2.33,95,2,0.552,9.19,1,0
150,2016,13.13,0.593,1.92,119,2,0.418,10.72,1,0
150,2017,14.66,0.329,3.14,163,4,0.578,8.43,0,0
150,2018,14.31,0.656,3.11,6,3,0.248,9.27,1,0
150,2019,14.77,0.489,2.58,121,2,0.554,10.78,1,0
150,2020,13.94,0.601,1.87,86,3,0.309,10.15,1,1
150,2021,12.91,0.339,1.89,94,3,0.655,12.09,0,0
150,2022,12.34,0.267,2.55,46,2,0.839,10.77,1,0
150,2023,12.61,0.623,2.25,35,3,0.408,8.09,0,0
151,2010,12.61,0.556,2.33,65,2,0.371,9.04,0,0
151,2011,14.76,0.365,3.01,106,1,0.776,10.04,0,0
151,2012,16.51,0.37,2.87,60,3,0.685,12.68,0,1
151,2013,12.81,0.669,3.19,87,3,0.433,9.05,1,0
151,2014,13.98,0.322,2.0,132,1,0.452,6.53,1,1
151,2015,13.02,0.746,2.33,18,3,0.287,10.88,1,0
151,2016,12.71,0.365,2.88,18,2,0.719,8.49,1,0
151,2017,13.49,0.596,2.72,161,1,0.574,7.43,1,1
151,2018,15.68,0.451,3.27,182,2,0.403,10.04,0,0
151,2019,13.56,0.59,2.71,54,2,0.53,11.95,1,0
151,2020,14.55,0.418,3.42,195,2,0.746,8.85,1,0
151,2021,15.05,0.476,2.77,105,4,0.323,10.99,0,1
151,2022,15.13,0.506,3.03,197,3,0.542,11.36,1,0
151,2023,12.12,0.35,2.34,72,2,0.712,11.58,1,0
152,2010,12.79,0.611,2.51,75,2,0.356,8.54,0,0
152,2011,11.97,0.423,2.96,15,2,0.528,7.76,0,0
152,2012,14.77,0.466,3.31,18,3,0.601,8.03,1,1
152,2013,16.11,0.351,2.86,110,2,0.588,11.58,1,0
152,2014,12.54,0.116,2.46,108,2,0.863,11.33,1,1
152,2015,15.58,0.471,3.19,135,3,0.61,8.09,1,1
152,2016,17.14,0.862,1.4,132,3,0.314,14.27,1,1
152,2017,10.93,0.618,1.79,12,1,0.436,7.85,1,0
152,2018,13.31,0.497,2.84,175,3,0.516,12.0,1,0
152,2019,14.28,0.461,2.51,141,2,0.488,13.04,1,1
152,2020,11.5,0.503,2.8,23,1,0.396,10.22,1,0
152,2021,15.51,0.582,2.53,144,3,0.529,8.46,1,0
152,2022,14.78,0.323,2.79,159,3,0.662,8.5,0,1
152,2023,14.0,0.667,2.09,116,3,0.448,9.48,0,0
153,2010,16.03,0.607,2.79,62,2,0.36,12.16,1,0
153,2011,14.36,0.608,3.0,29,3,0.327,7.6,1,1
153,2012,15.6,0.566,3.11,49,2,0.476,6.32,1,0
153,2013,15.9,0.503,3.51,106,3,0.489,10.72,1,0
153,2014,14.48,0.601,2.62,52,3,0.279,11.16,1,0
153,2015,15.37,0.589,2.64,54,1,0.593,13.94,0,0
153,2016,12.16,0.447,1.74,85,3,0.49,7.24,1,0
153,2017,13.47,0.414,2.23,48,3,0.679,9.73,1,0
153,2018,15.23,0.515,2.4,63,2,0.569,12.32,1,0
153,2019,17.52,0.732,3.03,165,4,0.142,10.24,1,1
153,2020,12.2,0.314,2.19,107,4,0.586,9.61,0,0
153,2021,12.69,0.28,2.9,82,2,0.69,11.58,1,0
153,2022,12.66,0.525,2.5,160,4,0.389,8.8,1,0
153,2023,13.38,0.508,2.41,22,3,0.665,11.7,0,0
154,2010,15.18,0.526,2.62,187,3,0.454,7.49,1,0
154,2011,11.22,0.537,2.3,165,4,0.552,6.96,1,0
154,2012,13.68,0.467,2.29,120,3,0.585,9.45,1,1
154,2013,11.65,0.723,1.65,110,2,0.303,4.87,0,0
154,2014,13.03,0.26,2.38,147,4,0.744,10.17,1,0
154,2015,15.66,0.376,2.26,193,2,0.748,6.53,1,1
154,2016,12.14,0.485,2.24,15,2,0.433,10.56,1,0
154,2017,14.3,0.254,2.71,168,2,0.919,10.37,1,1
154,2018,15.45,0.474,2.83,147,4,0.398,9.86,1,0
154,2019,15.28,0.749,2.62,185,4,0.329,10.87,0,0
154,2020,14.07,0.503,3.0,66,2,0.356,10.41,1,0
154,2021,13.87,0.535,2.79,52,4,0.434,9.41,0,1
154,2022,13.88,0.311,2.35,98,2,0.698,13.66,1,0
154,2023,13.07,0.408,2.27,147,4,0.544,10.79,0,0
155,2010,15.34,0.444,2.66,195,3,0.538,11.54,0,0
155,2011,16.33,0.452,2.79,91,1,0.409,12.15,1,1
155,2012,14.19,0.692,3.2,175,1,0.209,11.34,1,0
155,2013,13.99,0.584,3.1,54,2,0.466,14.13,1,0
155,2014,12.94,0.333,2.23,64,2,0.67,10.33,1,1
155,2015,14.6,0.537,2.45,63,3,0.394,9.99,1,0
155,2016,12.01,0.575,2.84,19,2,0.558,8.7,0,0
155,2017,15.2,0.671,3.03,33,4,0.207,9.49,1,0
155,2018,15.31,0.737,2.97,44,3,0.227,8.54,1,0
155,2019,13.34,0.348,2.47,35,3,0.602,11.35,1,0
155,2020,11.45,0.378,1.87,77,2,0.683,8.18,0,1
155,2021,10.09,0.311,2.0,15,4,0.693,10.15,1,0
155,2022,13.87,0.465,2.64,85,3,0.524,11.12,1,1
155,2023,18.65,0.57,2.67,66,4,0.246,10.3,1,1
156,2010,13.81,0.648,1.95,140,4,0.438,8.21,1,0
156,2011,15.08,0.489,2.52,55,2,0.49,11.4,0,0
156,2012,13.89,0.452,2.82,61,1,0.56,9.83,1,1
156,2013,12.53,0.523,1.92,136,4,0.402,4.25,0,0
156,2014,13.75,0.375,3.05,168,4,0.535,8.03,1,0
156,2015,16.06,0.813,2.31,151,3,0.336,12.8,1,0
156,2016,14.93,0.259,3.13,28,2,0.564,12.97,1,1
156,2017,12.09,0.528,2.23,45,3,0.367,11.05,0,0
156,2018,13.34,0.804,1.99,53,2,0.345,11.57,1,0
156,2019,14.76,0.501,2.27,178,2,0.563,8.44,1,1
156,2020,12.96,0.471,2.45,40,3,0.496,9.48,0,1
156,2021,12.95,0.446,2.31,14,2,0.678,12.47,1,0
156,2022,12.6,0.473,2.39,82,3,0.572,10.85,1,0
156,2023,17.32,0.706,2.67,139,4,0.317,10.13,1,1
157,2010,12.99,0.168,2.41,144,4,0.854,9.63,1,1
157,2011,17.0,0.73,2.47,90,4,0.317,12.35,1,0
157,2012,12.72,0.286,1.65,180,4,0.764,12.24,1,0
157,2013,14.38,0.46,2.7,169,2,0.76,11.3,1,0
157,2014,15.72,0.436,2.46,168,4,0.545,10.13,1,0
157,2015,15.56,0.588,3.31,64,4,0.395,9.29,1,1
157,2016,12.1,0.26,2.03,100,4,0.616,11.39,1,0
157,2017,10.51,0.569,1.6,12,3,0.425,7.8,1,0
157,2018,15.42,0.804,2.81,139,2,0.383,8.21,1,0
157,2019,12.49,0.296,2.67,111,1,0.803,7.1,1,1
157,2020,15.51,0.528,2.0,175,2,0.417,12.47,1,0
157,2021,11.24,0.401,1.74,62,4,0.602,8.56,1,0
157,2022,16.41,0.564,3.27,85,3,0.306,10.81,1,0
157,2023,15.57,0.503,3.21,90,4,0.4,9.75,1,0
158,2010,12.88,0.404,1.26,178,3,0.611,15.8,0,0
158,2011,12.78,0.573,2.27,38,3,0.377,10.88,1,0
158,2012,14.99,0.771,3.33,88,1,0.125,6.28,1,0
158,2013,14.08,0.471,2.26,121,2,0.578,12.35,1,0
158,2014,13.3,0.608,2.25,26,3,0.384,9.23,1,0
158,2015,14.44,0.306,2.36,153,3,0.537,9.6,0,1
158,2016,12.56,0.357,1.94,19,2,0.436,8.65,1,1
158,2017,12.75,0.571,1.65,137,3,0.372,10.39,1,0
158,2018,15.55,0.723,3.03,106,2,0.119,10.37,1,0
158,2019,13.63,0.553,1.58,149,4,0.26,8.71,1,0
158,2020,13.03,0.453,2.62,151,1,0.66,8.98,1,0
158,2021,14.14,0.5,2.94,9,3,0.49,10.2,1,0
158,2022,10.23,0.312,1.77,27,2,0.661,5.31,1,0
158,2023,14.09,0.591,2.04,87,3,0.39,7.12,1,0
159,2010,15.25,0.632,3.11,18,3,0.254,13.34,1,0
159,2011,12.24,0.432,2.77,14,3,0.609,10.66,0,0
159,2012,9.68,0.429,2.19,35,4,0.557,8.95,1,0
159,2013,12.99,0.54,3.1,145,1,0.384,6.61,0,0
159,2014,14.97,0.434,3.1,131,1,0.505,9.89,1,1
159,2015,15.78,0.49,2.63,154,3,0.387,11.97,1,0
159,2016,17.53,0.815,2.05,41,3,0.144,15.28,1,0
159,2017,15.23,0.463,2.29,171,2,0.513,13.78,0,0
159,2018,14.66,0.446,2.64,142,3,0.511,8.23,1,0
159,2019,11.45,0.403,2.41,35,1,0.603,9.01,1,0
159,2020,13.7,0.612,2.97,175,2,0.381,7.06,1,0
159,2021,11.7,0.473,1.74,103,3,0.55,8.32,1,0
159,2022,11.38,0.403,1.75,168,4,0.692,9.57,0,0
159,2023,13.07,0.698,2.59,39,3,0.361,9.27,1,0
160,2010,15.36,0.713,2.25,115,3,0.383,14.11,0,0
160,2011,11.94,0.41,2.19,72,4,0.505,7.37,1,1
160,2012,12.3,0.22,1.62,187,2,0.729,9.91,0,0
160,2013,12.96,0.651,2.51,121,3,0.414,5.87,1,0
160,2014,14.22,0.397,2.47,130,4,0.67,10.66,0,1
160,2015,15.05,0.619,2.83,179,2,0.314,7.32,1,0
160,2016,11.0,0.204,2.53,10,2,0.857,12.21,0,0
160,2017,15.83,0.634,2.43,123,4,0.272,9.42,1,0
160,2018,11.78,0.318,3.09,160,4,0.73,7.2,1,0
160,2019,12.18,0.61,1.84,34,2,0.388,5.79,0,0
160,2020,13.6,0.502,2.77,159,1,0.359,8.04,0,0
160,2021,12.16,0.357,1.66,73,2,0.6,10.48,0,0
160,2022,13.65,0.439,2.08,112,2,0.779,10.84,0,1
160,2023,14.08,0.603,1.89,171,3,0.417,9.0,0,0
161,2010,13.78,0.516,2.89,39,3,0.714,11.85,1,0
161,2011,14.06,0.588,2.47,107,4,0.268,7.73,1,0
161,2012,15.09,0.796,2.49,48,2,0.279,4.15,1,1
161,2013,13.69,0.265,1.95,147,4,0.481,10.57,0,1
161,2014,16.98,0.743,2.35,164,1,0.257,12.58,0,0
161,2015,13.59,0.516,2.12,33,1,0.547,12.6,1,0
161,2016,12.63,0.365,2.69,195,3,0.719,7.4,1,0
161,2017,11.29,0.3,2.0,10,1,0.62,8.91,0,1
161,2018,15.03,0.472,3.16,31,2,0.632,11.45,1,0
161,2019,10.5,0.638,1.66,32,4,0.308,8.75,0,0
161,2020,13.81,0.481,2.1,137,2,0.503,10.21,0,0
161,2021,16.16,0.727,3.34,173,3,0.23,8.57,1,0
161,2022,9.72,0.282,2.28,60,2,0.604,7.82,0,0
161,2023,12.27,0.498,1.84,116,1,0.659,8.21,1,0
162,2010,12.42,0.312,2.61,58,3,0.693,11.91,1,0
162,2011,12.73,0.555,2.26,84,4,0.554,10.03,1,0
162,2012,13.81,0.633,2.08,109,3,0.471,12.54,1,0
162,2013,11.95,0.437,1.95,22,3,0.466,11.04,0,0
162,2014,14.9,0.109,3.88,47,4,1.0,13.21,1,1
162,2015,14.42,0.53,2.37,93,3,0.52,11.64,1,0
162,2016,14.09,0.566,1.54,78,2,0.33,11.52,1,0
162,2017,15.66,0.561,3.25,161,3,0.484,9.76,0,0
162,2018,19.29,0.685,2.81,14,3,0.212,16.02,1,1
162,2019,14.55,0.339,2.12,138,3,0.821,10.23,1,0
162,2020,11.85,0.602,2.03,93,3,0.479,6.05,1,0
162,2021,14.53,0.679,2.84,136,2,0.314,10.54,1,0
162,2022,10.48,0.233,2.38,38,3,0.893,8.04,1,0
162,2023,13.46,0.548,1.54,87,3,0.294,12.03,1,0
163,2010,18.87,0.424,3.39,165,3,0.501,11.45,0,1
163,2011,12.78,0.488,2.28,136,4,0.487,9.62,0,0
163,2012,16.39,0.552,3.25,176,4,0.671,8.22,1,1
163,2013,13.98,0.427,3.14,102,3,0.466,10.29,1,0
163,2014,10.95,0.399,2.0,35,3,0.431,8.72,0,0
163,2015,13.44,0.505,3.02,84,3,0.35,11.58,0,0
163,2016,11.62,0.337,2.17,198,3,0.754,11.11,0,0
163,2017,15.68,0.337,1.57,190,4,0.603,15.87,1,0
163,2018,14.41,0.602,2.29,64,3,0.382,9.11,1,0
163,2019,12.74,0.328,2.7,6,2,0.749,9.39,1,1
163,2020,14.3,0.6,2.27,40,3,0.384,9.69,1,0
163,2021,13.94,0.569,2.35,129,3,0.451,9.78,1,1
163,2022,14.57,0.241,3.07,192,3,0.812,12.05,1,0
163,2023,13.97,0.398,2.55,155,3,0.559,9.45,1,0
164,2010,16.57,0.679,2.08,107,2,0.304,13.94,1,0
164,2011,14.33,0.353,2.85,179,1,0.671,11.16,0,0
164,2012,13.83,0.43,2.6,120,2,0.656,9.03,1,0
164,2013,11.5,0.569,1.24,105,3,0.351,8.52,1,0
164,2014,15.65,0.618,2.71,50,1,0.08,12.08,1,0
164,2015,14.84,0.462,2.7,84,4,0.606,10.06,1,0
164,2016,11.63,0.41,2.51,111,2,0.682,10.02,1,0
164,2017,15.7,0.713,2.95,48,4,0.307,8.8,1,0
164,2018,14.76,0.761,2.16,151,2,0.266,9.88,1,0
164,2019,12.59,0.647,2.67,53,1,0.297,8.72,1,0
164,2020,13.01,0.513,1.72,92,3,0.537,12.72,1,0
164,2021,15.82,0.379,2.7,62,2,0.707,11.43,1,1
164,2022,13.94,0.375,3.48,95,4,0.63,9.65,1,0
164,2023,12.97,0.578,2.0,139,1,0.671,9.62,0,0
165,2010,11.73,0.563,2.12,98,3,0.281,10.18,0,0
165,2011,13.14,0.71,2.14,173,4,0.306,9.99,1,0
165,2012,12.74,0.598,2.56,82,2,0.285,8.09,1,0
165,2013,11.28,0.275,1.97,126,1,0.813,6.2,0,0
165,2014,15.11,0.658,2.71,147,2,0.184,8.4,1,0
165,2015,14.23,0.35,2.92,80,3,0.516,9.74,0,0
165,2016,13.77,0.442,2.77,57,2,0.494,8.52,0,0
165,2017,11.56,0.538,1.62,27,3,0.489,11.64,1,0
165,2018,17.35,0.799,3.0,81,4,0.141,9.54,1,0
165,2019,16.7,0.966,2.97,77,4,0.0,13.75,0,0
165,2020,15.45,0.591,2.92,92,1,0.391,8.88,1,0
165,2021,15.05,0.473,2.69,107,2,0.503,10.28,1,0
165,2022,13.89,0.58,2.61,98,2,0.569,9.42,1,0
165,2023,16.35,0.633,3.02,197,3,0.435,10.88,1,0
166,2010,15.12,0.452,3.46,64,2,0.516,12.13,0,0
166,2011,13.08,0.769,2.02,14,4,0.44,11.22,0,0
166,2012,13.08,0.535,3.04,106,3,0.515,5.94,1,0
166,2013,13.7,0.575,2.46,62,2,0.328,11.0,1,0
166,2014,13.9,0.6,2.44,179,3,0.426,7.98,1,0
166,2015,15.01,0.563,1.73,147,2,0.49,9.38,0,1
166,2016,12.96,0.626,2.36,13,2,0.305,11.38,0,1
166,2017,10.75,0.407,2.0,17,2,0.487,7.76,1,0
166,2018,15.08,0.416,2.27,155,2,0.592,12.31,1,1
166,2019,11.88,0.335,1.95,165,3,0.629,9.29,0,0
166,2020,15.46,0.566,2.28,141,3,0.582,14.34,1,0
166,2021,14.12,0.617,2.3,135,2,0.457,10.14,1,1
166,2022,15.61,0.569,2.55,77,4,0.367,13.41,0,0
166,2023,15.02,0.751,1.69,120,3,0.291,12.4,0,0
167,2010,12.79,0.499,1.78,157,1,0.628,8.78,0,0
167,2011,14.1,0.6,2.68,129,2,0.26,7.4,1,0
167,2012,12.02,0.336,2.1,115,3,0.561,10.23,1,0
167,2013,13.34,0.442,3.04,75,4,0.557,8.83,1,0
167,2014,16.12,0.604,2.61,168,3,0.399,13.16,1,0
167,2015,15.3,0.627,2.8,93,4,0.367,9.51,1,0
167,2016,13.13,0.456,3.21,24,3,0.513,9.4,0,0
167,2017,12.9,0.489,2.35,85,3,0.478,7.21,1,0
167,2018,12.78,0.272,2.21,186,3,0.766,10.84,1,0
167,2019,14.13,0.446,2.94,94,3,0.667,7.65,0,1
167,2020,13.64,0.634,2.75,23,2,0.318,10.88,0,0
167,2021,15.09,0.586,2.41,192,4,0.658,11.16,1,0
167,2022,13.25,0.575,3.2,169,1,0.621,8.5,1,0
167,2023,14.08,0.507,2.39,116,3,0.625,11.91,0,0
168,2010,14.38,0.501,2.52,135,3,0.561,9.45,1,0
168,2011,12.63,0.401,2.51,111,3,0.8,7.06,1,0
168,2012,13.32,0.605,2.03,125,2,0.366,13.09,0,0
168,2013,12.99,0.563,2.54,96,3,0.354,8.15,1,0
168,2014,15.22,0.574,3.2,151,3,0.374,11.01,1,0
168,2015,14.83,0.421,2.72,185,3,0.479,10.85,0,0
168,2016,13.81,0.177,2.52,178,3,0.835,10.78,1,0
168,2017,14.96,0.665,2.42,84,3,0.365,10.74,1,1
168,2018,16.41,0.428,2.67,188,2,0.592,8.06,1,1
168,2019,14.83,0.371,2.87,35,4,0.628,13.38,0,0
168,2020,16.18,0.604,2.8,57,4,0.409,11.91,1,1
168,2021,13.69,0.441,2.33,117,2,0.732,10.95,1,0
168,2022,11.07,0.659,2.66,38,2,0.403,7.33,0,0
168,2023,12.12,0.593,2.74,35,2,0.5,8.04,0,0
169,2010,13.53,0.603,2.0,192,3,0.417,11.31,1,0
169,2011,11.49,0.295,2.58,143,4,0.543,5.99,1,0
169,2012,13.22,0.682,1.42,10,3,0.137,10.68,1,0
169,2013,13.86,0.539,2.74,31,4,0.669,7.34,0,1
169,2014,13.46,0.445,2.83,11,2,0.502,8.26,1,0
169,2015,12.97,0.522,2.87,53,3,0.417,7.18,0,0
169,2016,13.44,0.234,2.3,100,2,0.791,10.49,0,1
169,2017,14.1,0.561,2.65,64,2,0.494,12.23,1,1
169,2018,12.9,0.346,3.21,37,3,0.722,10.7,0,1
169,2019,13.02,0.297,3.21,51,2,0.88,10.92,1,0
169,2020,13.74,0.272,2.49,176,3,0.878,10.34,1,0
169,2021,15.04,0.667,2.57,123,3,0.252,11.37,1,0
169,2022,12.15,0.406,3.06,31,4,0.691,10.93,1,0
169,2023,10.79,0.73,1.75,26,2,0.232,4.57,1,0
170,2010,12.25,0.42,2.34,51,3,0.567,11.81,1,0
170,2011,11.92,0.244,3.17,97,4,0.647,11.6,0,0
170,2012,16.29,0.333,2.99,180,4,0.498,9.28,0,0
170,2013,15.63,0.685,2.68,162,3,0.311,6.05,1,0
170,2014,9.92,0.477,1.75,6,3,0.428,10.48,1,0
170,2015,11.36,0.418,2.48,147,3,0.675,10.65,0,0
170,2016,11.42,0.524,2.21,51,3,0.448,9.12,0,0
170,2017,12.25,0.575,2.67,31,3,0.456,10.37,1,0
170,2018,16.04,0.668,2.1,31,3,0.469,12.14,1,0
170,2019,15.45,0.717,1.99,145,3,0.134,14.8,1,0
170,2020,14.1,0.446,1.47,187,3,0.482,10.29,0,1
170,2021,13.82,0.301,3.11,149,2,0.717,10.67,1,0
170,2022,11.21,0.438,2.3,79,3,0.593,8.35,1,0
170,2023,15.0,0.539,2.58,191,2,0.571,9.0,0,0
171,2010,12.07,0.355,2.5,14,2,0.731,9.73,0,0
171,2011,13.11,0.356,1.97,125,1,0.653,12.36,1,0
171,2012,16.45,0.552,1.87,37,2,0.479,11.64,1,1
171,2013,14.48,0.493,2.0,169,4,0.54,13.86,0,0
171,2014,11.98,0.505,2.14,130,3,0.348,7.02,0,0
171,2015,13.23,0.386,2.68,12,1,0.598,7.35,0,0
171,2016,14.65,0.465,2.1,165,3,0.559,12.2,1,0
171,2017,17.16,0.361,3.37,139,2,0.684,12.9,1,0
171,2018,16.01,0.634,3.01,166,3,0.274,10.07,1,0
171,2019,9.44,0.655,2.9,75,3,0.218,1.07,1,0
171,2020,10.71,0.223,2.44,139,4,0.753,8.51,1,0
171,2021,14.03,0.361,3.26,45,1,0.836,10.67,0,0
171,2022,12.92,0.276,2.39,122,3,0.643,8.2,1,1
171,2023,12.96,0.402,2.48,59,4,0.715,10.37,1,0
172,2010,14.38,0.487,2.58,11,4,0.671,13.8,0,0
172,2011,13.6,0.283,2.85,88,2,0.722,12.85,0,0
172,2012,13.8,0.362,2.82,150,3,0.57,11.62,1,0
172,2013,13.24,0.349,2.26,175,1,0.702,9.87,1,0
172,2014,13.1,0.531,2.23,82,3,0.488,9.01,1,0
172,2015,14.72,0.51,2.82,172,2,0.404,11.52,0,0
172,2016,11.58,0.392,2.86,57,4,0.542,10.05,0,0
172,2017,11.86,0.527,2.3,18,2,0.519,10.12,0,0
172,2018,10.97,0.418,1.71,153,3,0.675,6.9,0,0
172,2019,12.95,0.459,2.4,117,3,0.508,8.57,1,1
172,2020,14.13,0.751,2.81,61,4,0.242,11.5,0,0
172,2021,14.55,0.701,3.4,95,3,0.366,7.8,1,0
172,2022,9.71,0.305,1.9,50,2,0.678,10.53,1,0
172,2023,15.07,0.624,2.29,158,2,0.346,10.83,1,0
173,2010,14.69,0.622,2.31,95,2,0.303,10.94,1,0
173,2011,15.11,0.328,3.18,156,3,0.595,11.12,0,1
173,2012,13.18,0.623,2.48,137,3,0.644,11.26,1,0
173,2013,15.03,0.731,2.05,174,3,0.25,8.75,1,0
173,2014,12.78,0.332,2.78,106,1,0.805,7.06,1,0
173,2015,12.8,0.362,2.3,110,3,0.806,8.25,0,1
173,2016,16.06,0.653,1.89,175,3,0.329,11.46,1,1
173,2017,14.6,0.541,2.05,132,4,0.496,7.6,1,1
