Startup Name,Founded Year,Country,Industry,Funding Stage,Total Funding ($M),Number of Employees,Annual Revenue ($M),Valuation ($B),Success Score,Acquired?,IPO?,Customer Base (Millions),Tech Stack,Social Media Followers
Startup_1877,2014,France,FinTech,IPO,358.0,1522,126.0,39.72,5,No,Yes,70.0,"Python, AI",2404656
Startup_1878,2010,Japan,E-commerce,Seed,455.0,2894,498.0,5.34,2,Yes,No,2.0,"Python, AI",3377642
Startup_1879,2017,India,E-commerce,Series A,187.0,2894,814.0,38.32,2,Yes,Yes,16.0,"Python, AI",335834
Startup_1880,2017,USA,Gaming,IPO,149.0,1644,885.0,36.77,3,Yes,Yes,98.0,"Node.js, React",4935580
Startup_1881,2013,Germany,FinTech,Seed,470.0,4051,992.0,4.77,9,Yes,No,91.0,"Node.js, React",834196
Startup_1882,2017,Australia,Healthcare,Series B,413.0,856,982.0,28.74,3,No,No,18.0,"Python, AI",3050774
Startup_1883,2009,Japan,Gaming,Series A,34.0,615,304.0,4.51,3,Yes,Yes,84.0,"Node.js, React",3646310
Startup_1884,2017,Germany,EdTech,Seed,150.0,73,589.0,22.9,9,Yes,No,37.0,"Java, Spring",3680922
Startup_1885,2003,UK,E-commerce,Series C,386.0,1712,968.0,8.0,4,Yes,No,79.0,"PHP, Laravel",1118085
Startup_1886,2016,UK,AI,Series C,350.0,82,751.0,39.66,3,Yes,Yes,17.0,"C++, ML",3663515
Startup_1887,2006,USA,E-commerce,Seed,56.0,3739,340.0,34.69,5,No,No,41.0,"Node.js, React",4985779
Startup_1888,2004,UK,FinTech,Seed,347.0,1150,534.0,23.16,1,No,No,41.0,"C++, ML",2877857
Startup_1889,2011,France,E-commerce,IPO,475.0,2069,106.0,45.44,2,No,Yes,15.0,"Node.js, React",1556804
Startup_1890,2021,China,EdTech,IPO,124.0,760,146.0,16.49,9,Yes,No,24.0,"Java, Spring",3234718
Startup_1891,2008,UK,Healthcare,Series B,160.0,2348,738.0,36.26,5,Yes,Yes,1.0,"PHP, Laravel",1843039
Startup_1892,2010,UK,Energy,Series B,347.0,996,438.0,23.61,9,No,No,78.0,"Python, AI",3862792
Startup_1893,2004,Germany,FoodTech,IPO,194.0,3707,442.0,15.86,7,No,No,77.0,"Node.js, React",4421431
Startup_1894,2018,Australia,Energy,Series B,287.0,4165,79.0,2.11,7,Yes,Yes,9.0,"Node.js, React",1488828
Startup_1895,2015,Brazil,Tech,Series A,409.0,4840,427.0,41.53,3,No,No,40.0,"Python, AI",2807804
Startup_1896,2003,India,Logistics,Series C,237.0,638,328.0,10.27,2,Yes,Yes,75.0,"Python, AI",4499136
Startup_1897,2007,Japan,AI,Seed,387.0,2560,23.0,17.01,6,Yes,Yes,10.0,"C++, ML",4216051
Startup_1898,2006,Canada,E-commerce,Series A,19.0,1682,555.0,44.34,8,No,Yes,93.0,"Node.js, React",1743882
Startup_1899,2020,Australia,Healthcare,Seed,19.0,3478,709.0,30.65,9,No,No,41.0,"Python, AI",2408051
Startup_1900,2014,Japan,FinTech,Series B,32.0,3536,98.0,29.73,2,Yes,Yes,40.0,"Node.js, React",2434174
Startup_1901,2020,France,Gaming,Series C,221.0,4226,751.0,9.26,3,No,Yes,76.0,"C++, ML",2793257
Startup_1902,2019,Australia,Tech,Series A,103.0,2153,400.0,9.57,2,No,Yes,69.0,"Java, Spring",3044881
Startup_1903,2018,Canada,Energy,Seed,156.0,4863,813.0,0.54,8,Yes,Yes,6.0,"C++, ML",3501307
Startup_1904,2012,Brazil,Energy,Seed,338.0,205,625.0,19.26,2,Yes,Yes,72.0,"PHP, Laravel",670837
Startup_1905,2011,Brazil,Tech,Series B,446.0,4941,899.0,14.18,5,Yes,No,42.0,"C++, ML",2127639
Startup_1906,2012,Japan,EdTech,Series A,143.0,4521,424.0,19.52,6,No,No,48.0,"Python, AI",1450053
Startup_1907,2019,India,Gaming,Series B,377.0,4862,608.0,8.53,6,Yes,Yes,82.0,"Node.js, React",4074988
Startup_1908,2021,Germany,E-commerce,Series C,458.0,2268,689.0,6.83,1,Yes,Yes,72.0,"C++, ML",3777086
Startup_1909,2009,USA,E-commerce,Series A,48.0,2438,242.0,25.23,1,No,Yes,24.0,"Java, Spring",8647
Startup_1910,2004,UK,Logistics,Series A,240.0,152,26.0,10.56,1,No,No,84.0,"PHP, Laravel",4044658
Startup_1911,2015,Japan,AI,IPO,79.0,1860,824.0,27.83,7,Yes,No,85.0,"PHP, Laravel",4741165
Startup_1912,2007,USA,Healthcare,IPO,126.0,2162,499.0,14.83,8,Yes,No,45.0,"PHP, Laravel",4144729
Startup_1913,2018,China,Logistics,IPO,167.0,536,41.0,36.79,1,No,Yes,88.0,"Python, AI",1967303
Startup_1914,2020,Germany,E-commerce,Series B,492.0,1675,996.0,11.29,3,No,No,62.0,"Python, AI",715452
Startup_1915,2019,China,Gaming,Series B,243.0,2136,461.0,14.22,9,Yes,No,20.0,"Java, Spring",2138044
Startup_1916,2021,Canada,Healthcare,Series B,242.0,2147,237.0,33.69,2,Yes,Yes,57.0,"Node.js, React",3836878
Startup_1917,2022,Germany,FoodTech,Series A,469.0,1232,181.0,26.89,2,Yes,No,20.0,"Node.js, React",125809
Startup_1918,2012,Germany,Logistics,IPO,355.0,2177,432.0,9.59,2,Yes,No,71.0,"C++, ML",2526224
Startup_1919,2022,Australia,FoodTech,IPO,353.0,4087,681.0,32.79,1,No,Yes,97.0,"Java, Spring",2872155
Startup_1920,2011,Canada,Logistics,Series A,61.0,2685,272.0,16.58,8,Yes,Yes,19.0,"C++, ML",4543487
Startup_1921,2015,China,EdTech,Seed,467.0,2712,437.0,11.04,1,No,Yes,77.0,"C++, ML",2551789
Startup_1922,2022,UK,Logistics,Seed,74.0,2754,766.0,44.11,2,No,Yes,8.0,"Python, AI",4043790
Startup_1923,2020,Canada,Healthcare,IPO,282.0,3289,66.0,31.7,4,No,No,85.0,"C++, ML",624720
Startup_1924,2000,USA,Logistics,Series B,489.0,3575,982.0,19.73,7,Yes,No,93.0,"C++, ML",3523002
Startup_1925,2004,UK,Gaming,Series C,190.0,2383,152.0,2.21,9,No,Yes,98.0,"Java, Spring",2482259
Startup_1926,2019,Germany,Healthcare,Seed,398.0,315,479.0,3.95,3,No,No,45.0,"Node.js, React",971457
Startup_1927,2020,Japan,FoodTech,Series A,381.0,306,153.0,35.34,1,Yes,No,85.0,"PHP, Laravel",3552193
Startup_1928,2012,Australia,FinTech,Series C,282.0,3742,952.0,15.31,2,Yes,No,83.0,"Python, AI",4878876
Startup_1929,2021,India,FinTech,IPO,243.0,3570,102.0,33.8,2,No,No,59.0,"C++, ML",4714363
Startup_1930,2013,Canada,Tech,Seed,84.0,3199,97.0,44.63,8,Yes,Yes,30.0,"Python, AI",2250402
Startup_1931,2012,Germany,Tech,Series B,309.0,741,771.0,27.13,6,No,No,17.0,"Node.js, React",1426500
Startup_1932,2001,Germany,EdTech,Series B,107.0,18,220.0,11.49,6,No,Yes,7.0,"C++, ML",3480689
Startup_1933,2008,India,EdTech,Seed,190.0,681,981.0,48.59,8,Yes,No,9.0,"Java, Spring",4024755
Startup_1934,2010,China,FinTech,Series B,155.0,388,432.0,12.76,7,Yes,Yes,75.0,"Python, AI",1539234
Startup_1935,2016,UK,Energy,Series B,443.0,3210,203.0,13.76,8,Yes,No,65.0,"C++, ML",3576711
Startup_1936,2007,Canada,AI,Series B,381.0,1148,956.0,38.69,7,Yes,Yes,25.0,"Java, Spring",3110370
Startup_1937,2014,Canada,E-commerce,IPO,113.0,3350,247.0,22.6,3,No,No,41.0,"C++, ML",647116
Startup_1938,2003,Australia,Energy,Series A,174.0,4873,831.0,17.75,5,No,Yes,35.0,"Java, Spring",4429368
Startup_1939,2019,Germany,EdTech,Series B,111.0,1267,396.0,41.89,5,Yes,No,24.0,"Python, AI",4421875
Startup_1940,2019,UK,Tech,Series C,424.0,3756,69.0,47.6,3,No,Yes,63.0,"PHP, Laravel",655842
Startup_1941,2018,Canada,Healthcare,Series B,377.0,3473,838.0,37.08,4,Yes,Yes,11.0,"C++, ML",4677033
Startup_1942,2006,UK,Tech,Seed,462.0,3666,943.0,12.0,8,Yes,No,30.0,"Java, Spring",3049489
Startup_1943,2012,Germany,AI,Series C,499.0,3054,204.0,2.03,7,No,No,64.0,"C++, ML",3127628
Startup_1944,2007,Australia,AI,IPO,336.0,1422,868.0,48.1,6,No,No,49.0,"Java, Spring",4600178
Startup_1945,2006,Japan,E-commerce,IPO,382.0,2263,569.0,33.99,6,Yes,No,20.0,"PHP, Laravel",4418487
Startup_1946,2019,India,Healthcare,Series C,314.0,1702,108.0,16.21,8,Yes,Yes,88.0,"Java, Spring",1919424
Startup_1947,2009,Japan,FoodTech,Series A,202.0,3405,370.0,49.93,2,Yes,No,34.0,"Java, Spring",968334
Startup_1948,2015,France,FoodTech,Series A,335.0,1375,786.0,16.11,1,Yes,No,62.0,"Node.js, React",1511773
Startup_1949,2011,India,Tech,Seed,75.0,1793,66.0,41.55,8,No,Yes,29.0,"Java, Spring",4300636
Startup_1950,2003,Japan,E-commerce,Seed,35.0,2566,675.0,33.76,6,No,Yes,73.0,"Java, Spring",3399020
Startup_1951,2002,China,Healthcare,Series B,392.0,2639,88.0,20.55,9,No,No,15.0,"Java, Spring",1547045
Startup_1952,2014,Germany,Tech,Series B,402.0,3689,874.0,16.69,5,Yes,Yes,41.0,"Java, Spring",4527180
Startup_1953,2004,India,EdTech,Series C,425.0,3621,86.0,33.05,8,Yes,No,70.0,"Node.js, React",3404096
Startup_1954,2009,China,AI,Series B,421.0,73,999.0,49.41,1,Yes,No,20.0,"Node.js, React",1615804
Startup_1955,2011,Canada,EdTech,IPO,13.0,248,405.0,0.61,7,No,Yes,39.0,"PHP, Laravel",1853249
Startup_1956,2012,Australia,Tech,Seed,115.0,1465,109.0,19.03,7,Yes,No,38.0,"C++, ML",249923
Startup_1957,2011,Brazil,EdTech,Seed,486.0,3582,900.0,25.85,4,Yes,No,99.0,"Node.js, React",1550829
Startup_1958,2021,France,EdTech,Series B,445.0,2383,859.0,18.36,4,No,No,53.0,"C++, ML",1759259
Startup_1959,2012,Germany,Logistics,Series C,276.0,1649,912.0,28.34,2,No,No,17.0,"Java, Spring",3550592
Startup_1960,2008,Japan,E-commerce,Seed,65.0,1899,81.0,2.28,4,Yes,Yes,80.0,"Python, AI",4082834
Startup_1961,2013,UK,Tech,Series B,220.0,617,13.0,41.25,6,Yes,No,84.0,"Python, AI",1545447
Startup_1962,2011,Canada,E-commerce,Series A,297.0,3807,847.0,5.16,4,Yes,No,60.0,"PHP, Laravel",3894031
Startup_1963,2000,Canada,EdTech,Series B,250.0,1275,914.0,48.04,2,Yes,Yes,48.0,"Java, Spring",2431350
Startup_1964,2001,UK,E-commerce,Series B,24.0,2777,674.0,3.97,5,No,No,40.0,"Python, AI",1611136
Startup_1965,2012,Japan,AI,Series C,258.0,3936,653.0,45.18,6,Yes,No,88.0,"C++, ML",1006302
Startup_1966,2002,UK,Energy,Seed,344.0,2019,42.0,3.68,8,No,No,39.0,"Java, Spring",834026
Startup_1967,2009,India,FoodTech,IPO,393.0,3559,46.0,36.9,1,No,No,16.0,"Java, Spring",3325939
Startup_1968,2016,Canada,FoodTech,IPO,254.0,2583,877.0,10.74,4,No,No,39.0,"Python, AI",3985882
Startup_1969,2018,Australia,Healthcare,Series B,348.0,228,285.0,48.57,7,No,Yes,61.0,"Java, Spring",3216260
Startup_1970,2000,Japan,AI,Series A,414.0,2456,216.0,47.46,6,Yes,Yes,25.0,"Python, AI",2508027
Startup_1971,2007,China,EdTech,Series C,364.0,2590,487.0,48.01,3,No,Yes,19.0,"Python, AI",2874563
Startup_1972,2020,France,AI,IPO,211.0,1286,183.0,46.15,4,Yes,No,23.0,"Node.js, React",2242008
Startup_1973,2014,Canada,Gaming,Series A,404.0,2669,372.0,20.14,5,No,No,63.0,"PHP, Laravel",4371202
Startup_1974,2008,Japan,AI,Series C,389.0,4480,209.0,20.87,6,Yes,Yes,55.0,"Java, Spring",1808977
Startup_1975,2016,China,EdTech,IPO,78.0,1278,651.0,26.6,8,Yes,Yes,58.0,"PHP, Laravel",4403068
Startup_1976,2004,Canada,Logistics,Seed,299.0,2758,571.0,16.32,7,Yes,No,14.0,"C++, ML",1708431
Startup_1977,2011,USA,AI,IPO,340.0,354,553.0,10.57,3,No,No,62.0,"Node.js, React",3400263
Startup_1978,2009,France,Healthcare,Series B,113.0,1477,827.0,42.68,3,Yes,No,5.0,"Node.js, React",1302542
Startup_1979,2013,China,FinTech,Series A,333.0,602,111.0,18.76,7,Yes,No,94.0,"Node.js, React",1052443
Startup_1980,2014,UK,Gaming,IPO,114.0,3048,322.0,10.99,1,No,Yes,37.0,"Java, Spring",2003637
Startup_1981,2002,UK,Logistics,IPO,71.0,580,944.0,4.94,2,Yes,No,91.0,"C++, ML",431199
Startup_1982,2018,Australia,Tech,Series A,384.0,2779,132.0,10.38,1,No,No,36.0,"Node.js, React",766086
Startup_1983,2000,UK,AI,Series B,111.0,380,632.0,49.52,8,Yes,No,71.0,"Java, Spring",182996
Startup_1984,2001,UK,FinTech,Series B,367.0,832,273.0,10.37,6,Yes,Yes,60.0,"Java, Spring",2639922
Startup_1985,2016,Germany,Logistics,IPO,285.0,877,105.0,24.16,8,No,No,15.0,"Node.js, React",2973727
Startup_1986,2007,UK,EdTech,Seed,219.0,2149,864.0,25.46,5,No,Yes,8.0,"Java, Spring",4132649
Startup_1987,2013,Germany,FoodTech,Seed,93.0,2630,345.0,42.39,2,No,Yes,38.0,"Node.js, React",1817068
Startup_1988,2002,Germany,Gaming,Series B,163.0,3507,621.0,27.34,1,Yes,Yes,67.0,"C++, ML",4761867
Startup_1989,2004,Australia,Tech,Series B,15.0,4883,383.0,35.61,8,Yes,Yes,3.0,"PHP, Laravel",2938266
Startup_1990,2022,India,AI,Series A,339.0,242,300.0,10.05,9,Yes,Yes,83.0,"Node.js, React",870319
Startup_1991,2016,USA,AI,IPO,92.0,730,449.0,44.09,9,No,Yes,3.0,"Node.js, React",4083452
Startup_1992,2008,India,FoodTech,Series A,288.0,383,381.0,25.16,5,Yes,No,72.0,"C++, ML",3763193
Startup_1993,2013,India,EdTech,Series A,225.0,28,169.0,2.31,9,Yes,No,56.0,"PHP, Laravel",4881416
Startup_1994,2017,India,Energy,Series C,265.0,4516,266.0,27.21,2,No,No,82.0,"C++, ML",1514161
Startup_1995,2001,Canada,Healthcare,Series B,406.0,838,607.0,19.87,3,No,No,12.0,"PHP, Laravel",3256060
Startup_1996,2013,Japan,Gaming,Series A,59.0,2081,261.0,43.77,4,Yes,Yes,81.0,"PHP, Laravel",1664839
Startup_1997,2017,Australia,E-commerce,Series A,333.0,2405,694.0,2.76,1,Yes,Yes,18.0,"Java, Spring",96254
Startup_1998,2011,France,FoodTech,Series C,12.0,175,740.0,35.72,8,No,No,76.0,"Node.js, React",2161140
Startup_1999,2016,Canada,Logistics,IPO,497.0,1010,783.0,24.97,2,Yes,No,67.0,"Node.js, React",3290251
Startup_2000,2022,Australia,E-commerce,Series B,297.0,452,607.0,21.13,7,Yes,Yes,45.0,"C++, ML",4693595
Startup_2001,2012,USA,Energy,Series C,17.0,344,740.0,39.22,8,Yes,No,84.0,"C++, ML",377397
Startup_2002,2016,Germany,FoodTech,Seed,338.0,4729,917.0,10.01,5,No,No,85.0,"Node.js, React",365582
Startup_2003,2002,India,Tech,Series C,37.0,3947,902.0,8.05,8,Yes,No,76.0,"PHP, Laravel",224417
Startup_2004,2011,Brazil,Tech,Seed,347.0,1231,711.0,17.3,1,Yes,No,4.0,"Java, Spring",203823
Startup_2005,2006,USA,FinTech,Seed,444.0,2548,449.0,25.91,4,Yes,Yes,13.0,"C++, ML",2873488
Startup_2006,2012,Germany,Logistics,Seed,143.0,4157,730.0,18.2,4,No,No,31.0,"Python, AI",2437920
Startup_2007,2003,France,Gaming,IPO,181.0,4854,50.0,30.54,8,No,Yes,3.0,"Python, AI",3020450
Startup_2008,2019,Canada,Logistics,Seed,398.0,4356,639.0,16.16,7,No,No,38.0,"C++, ML",1942677
Startup_2009,2017,France,E-commerce,Series C,182.0,4531,991.0,27.82,6,No,No,17.0,"C++, ML",3941378
Startup_2010,2005,USA,Tech,Seed,34.0,3389,985.0,7.8,9,No,No,60.0,"Java, Spring",4231593
Startup_2011,2012,Australia,FinTech,Series C,330.0,4973,148.0,45.96,5,No,No,89.0,"C++, ML",4382794
Startup_2012,2019,UK,EdTech,Series B,353.0,957,260.0,9.97,3,Yes,Yes,45.0,"Java, Spring",3745712
Startup_2013,2016,India,AI,Series A,428.0,1041,650.0,20.63,5,Yes,Yes,47.0,"PHP, Laravel",4811401
Startup_2014,2011,China,Logistics,IPO,169.0,89,534.0,38.88,7,No,Yes,15.0,"C++, ML",460606
Startup_2015,2018,USA,Logistics,Seed,293.0,138,655.0,34.2,2,No,Yes,66.0,"Python, AI",2804255
Startup_2016,2016,China,EdTech,Series A,125.0,4083,600.0,13.45,8,Yes,No,26.0,"Node.js, React",2344141
Startup_2017,2019,Brazil,Tech,IPO,375.0,3885,364.0,15.0,3,Yes,No,59.0,"PHP, Laravel",3322978
Startup_2018,2000,China,Logistics,Seed,228.0,3605,839.0,27.47,8,Yes,No,95.0,"C++, ML",116591
Startup_2019,2010,Germany,Gaming,Seed,309.0,2404,946.0,15.02,1,No,No,44.0,"C++, ML",2981473
Startup_2020,2000,China,AI,Series A,204.0,371,312.0,12.56,3,No,No,36.0,"PHP, Laravel",3626871
Startup_2021,2018,UK,EdTech,Series C,322.0,2187,211.0,42.38,3,Yes,Yes,64.0,"PHP, Laravel",2652399
Startup_2022,2009,UK,Energy,IPO,183.0,4481,730.0,22.85,9,No,No,50.0,"PHP, Laravel",622607
Startup_2023,2016,Brazil,E-commerce,Seed,98.0,43,238.0,49.59,6,No,Yes,99.0,"PHP, Laravel",3830086
Startup_2024,2000,Japan,Healthcare,Series C,271.0,2927,730.0,6.63,8,Yes,Yes,48.0,"Python, AI",4181480
Startup_2025,2006,Japan,Tech,Series B,455.0,4945,50.0,27.34,2,No,No,43.0,"PHP, Laravel",3513508
Startup_2026,2011,Germany,Healthcare,IPO,304.0,4430,457.0,24.66,8,Yes,Yes,16.0,"Node.js, React",4321496
Startup_2027,2018,USA,Gaming,IPO,9.0,3806,129.0,3.58,7,Yes,Yes,71.0,"Java, Spring",2814335
Startup_2028,2015,Canada,Gaming,Series C,345.0,731,452.0,46.63,4,No,Yes,87.0,"Python, AI",2140201
Startup_2029,2015,Germany,EdTech,Seed,132.0,1064,996.0,34.61,1,Yes,No,92.0,"Java, Spring",2225164
Startup_2030,2021,Brazil,EdTech,Series C,454.0,4617,280.0,40.34,8,Yes,No,59.0,"C++, ML",1583469
Startup_2031,2006,Brazil,Tech,Series C,133.0,4542,597.0,37.42,6,Yes,Yes,70.0,"PHP, Laravel",1641579
Startup_2032,2016,France,Tech,Series C,119.0,2896,584.0,45.3,8,Yes,Yes,32.0,"Python, AI",3869727
Startup_2033,2000,Canada,EdTech,Series B,435.0,2890,608.0,26.23,9,Yes,No,57.0,"C++, ML",1381992
Startup_2034,2005,UK,Healthcare,IPO,260.0,4346,204.0,36.65,1,Yes,No,90.0,"Java, Spring",762872
Startup_2035,2019,USA,FinTech,Series A,10.0,1217,951.0,29.46,9,Yes,Yes,91.0,"Node.js, React",1347916
Startup_2036,2006,USA,FoodTech,IPO,422.0,3075,152.0,23.5,8,Yes,Yes,92.0,"C++, ML",1820673
Startup_2037,2021,France,Logistics,IPO,176.0,1299,452.0,29.13,4,No,Yes,6.0,"Java, Spring",430414
Startup_2038,2022,China,AI,Series A,19.0,2453,205.0,30.54,4,No,Yes,11.0,"Java, Spring",4671713
Startup_2039,2008,USA,EdTech,Series B,349.0,4891,966.0,33.02,6,No,Yes,43.0,"Python, AI",1309646
Startup_2040,2019,Brazil,FoodTech,Seed,329.0,480,969.0,4.93,9,No,No,39.0,"Python, AI",4655693
Startup_2041,2020,USA,Tech,Series C,42.0,2038,377.0,0.12,1,No,No,12.0,"Node.js, React",4544458
Startup_2042,2001,China,Logistics,IPO,80.0,4743,367.0,37.64,3,No,No,49.0,"Node.js, React",2960426
Startup_2043,2008,India,AI,Series A,409.0,4592,1.0,7.34,7,Yes,Yes,8.0,"Python, AI",1421868
Startup_2044,2014,UK,Logistics,IPO,354.0,231,153.0,37.59,9,Yes,No,80.0,"PHP, Laravel",4147808
Startup_2045,2010,China,Energy,Seed,278.0,2486,716.0,14.39,7,No,Yes,71.0,"C++, ML",4021143
Startup_2046,2020,Japan,Logistics,Seed,484.0,4278,351.0,6.83,6,No,No,59.0,"C++, ML",4325024
Startup_2047,2011,France,AI,IPO,210.0,2793,49.0,18.81,6,No,No,31.0,"PHP, Laravel",1410514
Startup_2048,2013,India,Energy,Seed,154.0,1461,268.0,40.32,1,No,No,1.0,"C++, ML",1923965
Startup_2049,2000,Japan,Healthcare,Series B,39.0,1100,271.0,10.84,9,Yes,Yes,33.0,"Python, AI",824851
Startup_2050,2016,Germany,EdTech,Seed,92.0,878,528.0,40.81,9,No,Yes,10.0,"PHP, Laravel",686046
Startup_2051,2006,Japan,FinTech,Series B,324.0,1449,358.0,2.57,3,No,No,13.0,"PHP, Laravel",1289563
Startup_2052,2011,France,Logistics,Seed,165.0,2290,222.0,20.78,9,Yes,Yes,47.0,"Java, Spring",3950809
Startup_2053,2022,Japan,EdTech,Seed,259.0,4832,475.0,31.24,3,Yes,Yes,7.0,"Node.js, React",4968631
Startup_2054,2017,Brazil,Tech,Series C,494.0,504,436.0,4.83,7,Yes,No,33.0,"Java, Spring",1367912
Startup_2055,2003,UK,Logistics,Series C,312.0,3857,256.0,28.11,2,No,No,52.0,"Node.js, React",2836135
Startup_2056,2012,Canada,FinTech,IPO,227.0,4905,620.0,15.18,8,No,No,96.0,"Java, Spring",4687620
Startup_2057,2002,Germany,Energy,Seed,169.0,637,552.0,17.51,4,Yes,Yes,17.0,"Java, Spring",4892382
Startup_2058,2015,India,E-commerce,Series B,23.0,3881,107.0,24.45,6,No,No,46.0,"Java, Spring",4706074
Startup_2059,2002,India,AI,Seed,312.0,565,987.0,26.42,5,No,Yes,96.0,"C++, ML",1863188
Startup_2060,2019,Australia,Logistics,Series C,120.0,3225,119.0,45.79,4,Yes,No,8.0,"C++, ML",3301652
Startup_2061,2020,USA,Healthcare,Series A,444.0,3705,807.0,47.88,7,No,No,28.0,"Java, Spring",2654408
Startup_2062,2001,India,AI,Seed,296.0,1798,701.0,8.24,1,No,No,3.0,"PHP, Laravel",2629579
Startup_2063,2016,UK,E-commerce,Seed,442.0,2359,518.0,8.57,9,No,Yes,83.0,"Node.js, React",2953757
Startup_2064,2022,Japan,Gaming,Series C,20.0,236,816.0,32.65,4,Yes,Yes,10.0,"Python, AI",3725611
Startup_2065,2007,Brazil,Healthcare,IPO,355.0,4849,584.0,27.06,1,Yes,Yes,96.0,"PHP, Laravel",3218835
Startup_2066,2012,Germany,FoodTech,Series B,218.0,1015,569.0,19.42,6,No,Yes,88.0,"Python, AI",1583366
Startup_2067,2020,Japan,Logistics,Series B,253.0,245,135.0,8.1,2,Yes,Yes,96.0,"Python, AI",2886421
Startup_2068,2011,Australia,Healthcare,Seed,469.0,4847,845.0,21.48,2,Yes,Yes,48.0,"Python, AI",2666926
Startup_2069,2012,China,FoodTech,IPO,43.0,2937,85.0,23.63,3,Yes,Yes,96.0,"Java, Spring",2900810
Startup_2070,2014,France,FoodTech,IPO,108.0,4145,725.0,25.64,3,Yes,Yes,80.0,"Python, AI",3237946
Startup_2071,2009,Brazil,FoodTech,Series C,114.0,2416,532.0,24.32,7,Yes,No,62.0,"PHP, Laravel",4800066
Startup_2072,2010,Germany,Tech,Series A,288.0,2127,542.0,25.48,1,Yes,No,85.0,"PHP, Laravel",1236809
Startup_2073,2000,USA,FinTech,Seed,123.0,3917,67.0,7.22,5,Yes,No,41.0,"Node.js, React",4694367
Startup_2074,2019,France,Logistics,Series B,91.0,526,150.0,40.79,1,No,Yes,67.0,"PHP, Laravel",2965032
Startup_2075,2012,USA,Tech,Series C,62.0,2394,810.0,7.07,8,No,No,62.0,"Java, Spring",4280185
Startup_2076,2020,India,AI,IPO,27.0,414,39.0,15.94,9,No,Yes,85.0,"Python, AI",3019545
Startup_2077,2013,Canada,Logistics,Seed,75.0,1683,542.0,35.18,3,Yes,No,91.0,"Python, AI",135544
Startup_2078,2008,India,Healthcare,Series C,386.0,4719,158.0,24.95,8,Yes,Yes,53.0,"Java, Spring",3402198
Startup_2079,2011,USA,Healthcare,Series B,100.0,1461,716.0,19.33,1,Yes,No,68.0,"C++, ML",1370984
Startup_2080,2000,India,Tech,Series B,445.0,1326,104.0,33.13,3,Yes,Yes,76.0,"C++, ML",3955763
Startup_2081,2007,Australia,Energy,Series C,179.0,70,544.0,26.94,7,Yes,No,35.0,"PHP, Laravel",4041952
Startup_2082,2015,Canada,Gaming,Series C,44.0,2002,629.0,26.25,8,No,No,99.0,"Java, Spring",2819157
Startup_2083,2002,France,EdTech,Series B,437.0,730,110.0,26.55,8,No,No,32.0,"Node.js, React",1060085
Startup_2084,2005,Germany,AI,Series C,407.0,4924,202.0,41.32,4,Yes,Yes,65.0,"Node.js, React",2592436
Startup_2085,2019,France,FinTech,Seed,31.0,4761,910.0,4.29,3,No,No,22.0,"Java, Spring",1530967
Startup_2086,2022,Germany,E-commerce,Series B,444.0,4449,857.0,3.33,9,No,No,47.0,"Node.js, React",100139
Startup_2087,2016,Australia,FinTech,Seed,124.0,492,171.0,21.13,9,Yes,No,36.0,"C++, ML",2198862
Startup_2088,2022,Germany,Energy,Series C,310.0,2280,321.0,6.0,7,Yes,No,17.0,"Python, AI",1643789
Startup_2089,2017,USA,Energy,Series C,166.0,607,916.0,38.22,2,No,Yes,66.0,"PHP, Laravel",3486469
Startup_2090,2017,USA,Healthcare,IPO,380.0,857,44.0,38.54,3,No,Yes,43.0,"Python, AI",737062
Startup_2091,2009,India,EdTech,Series B,304.0,2233,391.0,19.31,5,Yes,Yes,31.0,"PHP, Laravel",4189705
Startup_2092,2011,China,FoodTech,Series B,467.0,211,664.0,43.39,3,No,No,91.0,"C++, ML",2960401
Startup_2093,2004,UK,EdTech,Series A,157.0,129,276.0,39.53,2,No,No,38.0,"Node.js, React",1720672
Startup_2094,2022,Australia,Healthcare,Seed,180.0,1338,16.0,17.74,9,Yes,Yes,97.0,"PHP, Laravel",4603489
Startup_2095,2021,India,Healthcare,Series C,349.0,3113,670.0,42.37,3,No,No,76.0,"PHP, Laravel",2091034
Startup_2096,2010,Australia,EdTech,Series C,387.0,1382,30.0,0.53,5,Yes,No,6.0,"Java, Spring",2032471
Startup_2097,2001,Japan,EdTech,Series A,448.0,2804,422.0,19.45,2,Yes,No,58.0,"PHP, Laravel",3160129
Startup_2098,2005,Canada,FinTech,Seed,35.0,3246,836.0,19.15,8,No,No,93.0,"Python, AI",564351
Startup_2099,2008,Brazil,Gaming,Series C,27.0,4986,300.0,40.93,3,No,Yes,66.0,"Node.js, React",2651284
Startup_2100,2014,China,AI,Series A,75.0,3620,165.0,36.84,3,No,No,48.0,"PHP, Laravel",2134530
Startup_2101,2004,Brazil,Energy,Series A,191.0,330,286.0,4.17,2,No,Yes,10.0,"PHP, Laravel",1199264
Startup_2102,2008,Germany,E-commerce,Seed,76.0,215,751.0,0.75,3,Yes,Yes,35.0,"C++, ML",697362
Startup_2103,2017,France,Logistics,IPO,127.0,185,64.0,27.69,3,Yes,Yes,42.0,"Java, Spring",1134608
Startup_2104,2007,UK,Gaming,IPO,368.0,287,983.0,14.44,4,Yes,Yes,79.0,"Python, AI",3144007
